customer_id,full_name,email,phone,gender,birth_date,registration_date,city_id,address,membership_tier,total_orders,total_spent,city_name
180,Nanda Ramadhan,nanda.ramadhan798@email.com,089475140777,M,2002-09-17,2024-04-04,17,Jl. Thamrin No. 37,Silver,6,7862666,Pontianak
181,Oktavia Kusuma,oktavia.kusuma218@email.com,087251034460,F,1998-02-23,2024-11-17,23,Jl. Merdeka No. 192,Bronze,1,283478,Palu
182,Dewi Lestari,dewi.lestari586@email.com,082243782053,F,1972-02-12,2024-04-16,28,Jl. Melati No. 40,Bronze,8,9787510,Ambon
183,Lina Hidayat,lina.hidayat803@email.com,087827384148,F,1966-03-05,2024-09-22,10,Jl. Merdeka No. 79,Gold,5,6592119,Malang
184,Hadi Wibowo,hadi.wibowo358@email.com,085486877079,M,1965-02-18,2024-09-28,24,Jl. Mawar No. 147,Bronze,5,6768530,Denpasar
185,Kartika Utami,kartika.utami142@email.com,082928761313,F,2003-03-25,2024-08-31,13,Jl. Gajah Mada No. 23,Silver,3,1615346,Padang
186,Maya Putri,maya.putri982@email.com,089696467331,F,1986-09-02,2024-03-20,29,Jl. Ahmad Yani No. 144,Silver,3,2645250,Sorong
187,Irfan Lestari,irfan.lestari194@email.com,088518591825,M,1968-10-17,2025-03-27,18,Jl. Melati No. 5,Bronze,2,1236840,Banjarmasin
188,Ahmad Hidayat,ahmad.hidayat909@email.com,087784127397,M,1980-12-27,2023-02-26,26,Jl. Sudirman No. 137,Silver,2,878681,Kupang
189,Tika Santoso,tika.santoso425@email.com,087562288074,F,1986-07-06,2022-02-17,16,Jl. Pahlawan No. 66,Bronze,3,2576087,Lampung
190,Umar Kusuma,umar.kusuma92@email.com,085957368810,M,1976-05-25,2022-10-22,10,Jl. Pahlawan No. 174,Bronze,2,1640140,Malang
191,Fitri Santoso,fitri.santoso328@email.com,085906830717,F,1984-07-04,2022-04-30,23,Jl. Gajah Mada No. 67,Bronze,5,13189871,Palu
192,Budi Putri,budi.putri505@email.com,087461440081,M,2003-10-08,2026-03-21,8,Jl. Sudirman No. 69,Bronze,5,10951964,Yogyakarta
193,Sari Saputra,sari.saputra240@email.com,085374951767,F,1966-07-21,2024-09-18,3,Jl. Melati No. 151,Silver,2,178959,Depok
194,Umar Ramadhan,umar.ramadhan457@email.com,085157148297,M,1984-10-14,2022-09-15,26,Jl. Gajah Mada No. 139,Platinum,6,10091802,Kupang
195,Umar Saputra,umar.saputra476@email.com,087960982010,M,1967-01-27,2024-07-14,18,Jl. Thamrin No. 1,Bronze,3,1431067,Banjarmasin
196,Indah Lestari,indah.lestari648@email.com,082208222796,F,1989-06-27,2025-10-24,9,Jl. Thamrin No. 190,Silver,5,3714380,Surabaya
197,Lukman Wijaya,lukman.wijaya570@email.com,089584871905,M,1972-03-24,2025-12-01,13,Jl. Pahlawan No. 54,Silver,2,4013366,Padang
198,Kartika Ramadhan,kartika.ramadhan679@email.com,089517014405,F,1993-05-08,2026-03-22,9,Jl. Gajah Mada No. 54,Bronze,3,2177150,Surabaya
199,Ani Siregar,ani.siregar488@email.com,089631074408,F,2006-01-20,2022-10-01,23,Jl. Thamrin No. 106,Silver,3,2209996,Palu
200,Maya Sari,maya.sari552@email.com,088179523506,F,2006-11-03,2026-06-01,3,Jl. Sudirman No. 91,Platinum,3,4285626,Depok
201,Wulan Pratama,wulan.pratama380@email.com,085021153897,F,1965-02-15,2022-12-29,13,Jl. Mawar No. 3,Bronze,1,1023839,Padang
202,Kurnia Ramadhan,kurnia.ramadhan629@email.com,087980337876,M,1977-02-27,2024-01-03,23,Jl. Diponegoro No. 60,Platinum,4,4676159,Palu
203,Bella Hidayat,bella.hidayat201@email.com,088037029503,F,2003-04-01,2025-12-12,16,Jl. Sudirman No. 72,Silver,3,5401525,Lampung
204,Fitri Sari,fitri.sari618@email.com,083427258822,F,2001-11-22,2025-09-13,7,Jl. Sudirman No. 151,Bronze,3,2219811,Semarang
205,Fajar Hidayat,fajar.hidayat281@email.com,083911896416,M,1998-12-26,2023-04-12,19,Jl. Melati No. 158,Bronze,2,9100739,Samarinda
206,Ani Saputra,ani.saputra962@email.com,086682238587,F,2006-01-28,2025-10-10,21,Jl. Pahlawan No. 71,Bronze,3,3860814,Makassar
207,Putri Pratama,putri.pratama49@email.com,087222812754,F,1967-12-08,2026-04-04,17,Jl. Merdeka No. 101,Bronze,3,7366060,Pontianak
208,Wawan Utami,wawan.utami981@email.com,082073673810,M,1979-12-14,2026-02-19,1,Jl. Thamrin No. 85,Bronze,4,2864815,Jakarta
209,Ahmad Nugroho,ahmad.nugroho642@email.com,089311022862,M,1966-10-26,2026-07-13,14,Jl. Ahmad Yani No. 64,Bronze,5,8311673,Pekanbaru
210,Maman Wibowo,maman.wibowo243@email.com,085052505985,M,1986-09-26,2026-08-10,2,Jl. Kenanga No. 159,Bronze,3,3604407,Bogor
211,Rudi Lestari,rudi.lestari321@email.com,083977974275,M,1968-01-13,2022-06-25,4,Jl. Thamrin No. 16,Gold,6,6988980,Tangerang
212,Bella Hidayat,bella.hidayat694@email.com,089829550644,F,1992-02-04,2025-07-06,20,Jl. Merdeka No. 76,Gold,6,10515229,Palangkaraya
213,Dewi Lestari,dewi.lestari676@email.com,083680094643,F,1979-10-26,2024-04-21,25,Jl. Mawar No. 99,Bronze,7,5996632,Mataram
214,Wulan Lestari,wulan.lestari27@email.com,081826700966,F,2006-11-26,2023-11-27,4,Jl. Sudirman No. 4,Silver,7,9456341,Tangerang
215,Wawan Utami,wawan.utami522@email.com,086395707726,M,2001-03-21,2023-02-01,27,Jl. Pahlawan No. 124,Silver,1,727195,Jayapura
216,Fitri Putri,fitri.putri320@email.com,087805471449,F,1967-01-05,2026-06-21,5,Jl. Melati No. 167,Silver,4,4030539,Bekasi
217,Tika Siregar,tika.siregar317@email.com,087886247727,F,1974-03-16,2026-05-08,18,Jl. Ahmad Yani No. 95,Platinum,4,3856135,Banjarmasin
218,Budi Putri,budi.putri353@email.com,084901978733,M,2000-01-14,2026-08-05,17,Jl. Sudirman No. 88,Bronze,5,6006966,Pontianak
219,Oktavia Lestari,oktavia.lestari631@email.com,086581875190,F,2002-10-11,2023-11-10,23,Jl. Gajah Mada No. 42,Bronze,7,8857553,Palu
220,Sandi Putri,sandi.putri478@email.com,083679716064,M,1979-12-08,2025-08-01,1,Jl. Diponegoro No. 124,Silver,3,3213591,Jakarta
221,Maya Putri,maya.putri76@email.com,082537111540,F,1965-06-01,2023-01-13,13,Jl. Melati No. 30,Bronze,9,13466644,Padang
222,Gita Ramadhan,gita.ramadhan204@email.com,086144619172,F,1988-01-01,2026-04-17,19,Jl. Thamrin No. 57,Gold,2,304952,Samarinda
223,Maman Wibowo,maman.wibowo181@email.com,088915115447,M,1976-04-01,2023-05-19,18,Jl. Sudirman No. 6,Gold,2,4670752,Banjarmasin
224,Oki Ramadhan,oki.ramadhan468@email.com,086326403406,M,1986-04-10,2022-08-16,26,Jl. Gajah Mada No. 170,Bronze,4,7549323,Kupang
225,Citra Wijaya,citra.wijaya388@email.com,088277194571,F,1977-04-18,2022-09-25,5,Jl. Gajah Mada No. 154,Bronze,3,6917144,Bekasi
226,Budi Utami,budi.utami809@email.com,085933057363,M,1977-09-10,2025-04-17,20,Jl. Diponegoro No. 14,Silver,3,3056904,Palangkaraya
227,Eka Wibowo,eka.wibowo84@email.com,088665078769,F,1996-04-24,2025-04-11,17,Jl. Kenanga No. 17,Bronze,5,8009477,Pontianak
228,Rina Pratama,rina.pratama730@email.com,088277863632,F,1994-03-11,2024-11-28,16,Jl. Mawar No. 122,Bronze,7,15495909,Lampung
229,Tika Ramadhan,tika.ramadhan884@email.com,086301641456,F,1979-04-15,2023-03-01,2,Jl. Diponegoro No. 79,Bronze,2,1764592,Bogor
230,Tika Kusuma,tika.kusuma138@email.com,084228195145,F,1981-09-03,2024-02-06,27,Jl. Ahmad Yani No. 114,Silver,9,16230067,Jayapura
231,Wawan Santoso,wawan.santoso462@email.com,087303083491,M,2004-06-14,2024-11-15,15,Jl. Pahlawan No. 95,Gold,2,2107268,Banda Aceh
232,Indah Saputra,indah.saputra661@email.com,085620905678,F,1993-04-09,2023-01-03,1,Jl. Sudirman No. 76,Gold,8,10831747,Jakarta
233,Kurnia Siregar,kurnia.siregar40@email.com,083345164087,M,1972-02-12,2022-07-21,8,Jl. Gajah Mada No. 51,Silver,4,4943560,Yogyakarta
234,Juli Susanto,juli.susanto619@email.com,085286358927,F,1982-04-23,2026-04-23,27,Jl. Melati No. 67,Bronze,3,7874347,Jayapura
235,Juli Wibowo,juli.wibowo594@email.com,085346037554,F,1990-07-27,2026-05-23,12,Jl. Melati No. 195,Platinum,3,2932566,Palembang
236,Hani Putri,hani.putri529@email.com,088792778835,F,1978-08-08,2026-03-15,24,Jl. Gajah Mada No. 22,Bronze,3,7923196,Denpasar
237,Pandu Utami,pandu.utami874@email.com,083398510824,M,1978-08-15,2024-05-05,23,Jl. Gajah Mada No. 36,Silver,2,2113365,Palu
238,Lukman Susanto,lukman.susanto430@email.com,088527472128,M,1987-06-08,2024-10-20,1,Jl. Melati No. 77,Bronze,2,3953870,Jakarta
239,Wawan Utami,wawan.utami645@email.com,082637750783,M,1974-06-19,2022-10-12,2,Jl. Pahlawan No. 17,Silver,7,8554689,Bogor
240,Sandi Wijaya,sandi.wijaya96@email.com,081736259025,M,1993-11-10,2025-03-12,11,Jl. Melati No. 46,Bronze,6,3907527,Medan
241,Ani Kusuma,ani.kusuma239@email.com,083252262370,F,1989-05-07,2022-05-23,7,Jl. Mawar No. 15,Bronze,4,4502146,Semarang
242,Hadi Pratama,hadi.pratama133@email.com,087599015485,M,1990-03-04,2024-04-21,28,Jl. Mawar No. 191,Bronze,4,6462761,Ambon
243,Fajar Wibowo,fajar.wibowo487@email.com,087266170179,M,1992-12-22,2023-09-27,7,Jl. Diponegoro No. 2,Platinum,7,6857597,Semarang
244,Citra Wibowo,citra.wibowo933@email.com,087403618535,F,1980-09-11,2025-05-23,13,Jl. Mawar No. 148,Bronze,3,2322814,Padang
245,Lukman Ramadhan,lukman.ramadhan729@email.com,088698070838,M,1987-12-27,2024-07-23,29,Jl. Pahlawan No. 157,Gold,2,1421904,Sorong
246,Pandu Putri,pandu.putri933@email.com,083830727200,M,1992-08-13,2025-06-19,6,Jl. Kenanga No. 25,Bronze,4,3668133,Bandung
247,Joko Siregar,joko.siregar299@email.com,089876597305,M,1982-11-18,2022-11-20,28,Jl. Diponegoro No. 127,Bronze,8,10908620,Ambon
248,Nanda Wijaya,nanda.wijaya462@email.com,086002945875,M,1997-06-14,2022-08-04,25,Jl. Diponegoro No. 130,Bronze,6,7837210,Mataram
249,Dedi Ramadhan,dedi.ramadhan764@email.com,086129924345,M,1994-07-11,2025-10-15,23,Jl. Merdeka No. 3,Bronze,2,1612626,Palu
250,Maman Ramadhan,maman.ramadhan85@email.com,089375265373,M,1996-08-03,2024-08-08,24,Jl. Thamrin No. 121,Gold,5,6538411,Denpasar
251,Hadi Wibowo,hadi.wibowo128@email.com,082678685838,M,1971-03-10,2025-05-28,1,Jl. Sudirman No. 172,Silver,1,602301,Jakarta
252,Eka Nugroho,eka.nugroho915@email.com,086223395333,F,1978-12-02,2022-12-31,12,Jl. Merdeka No. 163,Gold,7,6572824,Palembang
253,Oki Susanto,oki.susanto50@email.com,088612441673,M,1968-10-01,2024-06-28,10,Jl. Diponegoro No. 64,Bronze,5,9917332,Malang
254,Irfan Wijaya,irfan.wijaya841@email.com,083873116056,M,1966-01-11,2024-05-13,1,Jl. Diponegoro No. 25,Silver,4,7008992,Jakarta
255,Hadi Santoso,hadi.santoso576@email.com,083692027250,M,1971-06-11,2024-11-15,14,Jl. Kenanga No. 54,Gold,6,7994785,Pekanbaru
256,Nina Wijaya,nina.wijaya178@email.com,085359368511,F,1971-06-11,2023-03-14,8,Jl. Gajah Mada No. 4,Bronze,8,9307470,Yogyakarta
257,Hani Wijaya,hani.wijaya378@email.com,081188716346,F,1982-11-20,2026-07-28,22,Jl. Diponegoro No. 106,Bronze,4,4160143,Manado
258,Dewi Susanto,dewi.susanto983@email.com,089996859399,F,2001-03-09,2026-06-09,18,Jl. Gajah Mada No. 162,Silver,4,4453153,Banjarmasin
259,Maman Kusuma,maman.kusuma70@email.com,082439265956,M,1985-11-16,2026-04-09,21,Jl. Kenanga No. 150,Bronze,7,7532646,Makassar
260,Teguh Lestari,teguh.lestari778@email.com,084851638315,M,1979-01-20,2022-01-28,23,Jl. Ahmad Yani No. 61,Silver,1,1294882,Palu
261,Yusuf Wijaya,yusuf.wijaya207@email.com,085946387490,M,1988-08-10,2022-10-09,2,Jl. Diponegoro No. 165,Bronze,13,24842497,Bogor
262,Kartika Kusuma,kartika.kusuma811@email.com,089493587758,F,2006-01-17,2023-10-13,9,Jl. Ahmad Yani No. 193,Bronze,5,8064449,Surabaya
263,Kartika Putri,kartika.putri821@email.com,084090238502,F,1968-11-08,2025-01-09,7,Jl. Kenanga No. 98,Silver,5,10230517,Semarang
264,Rudi Ramadhan,rudi.ramadhan54@email.com,081877118282,M,1996-02-07,2022-05-13,1,Jl. Sudirman No. 45,Silver,1,1522654,Jakarta
265,Joko Sari,joko.sari739@email.com,081848411797,M,1994-05-06,2024-05-22,3,Jl. Pahlawan No. 46,Silver,2,2046479,Depok
266,Juli Lestari,juli.lestari801@email.com,083066612454,F,1977-05-28,2025-07-25,15,Jl. Gajah Mada No. 102,Bronze,2,2351392,Banda Aceh
267,Oktavia Saputra,oktavia.saputra977@email.com,088703275529,F,1992-03-27,2025-06-02,17,Jl. Merdeka No. 196,Bronze,6,9560074,Pontianak
268,Lukman Lestari,lukman.lestari264@email.com,086928988627,M,2000-12-06,2022-11-09,18,Jl. Ahmad Yani No. 117,Bronze,2,3223977,Banjarmasin
269,Citra Pratama,citra.pratama939@email.com,081814436678,F,1995-04-05,2026-01-04,5,Jl. Merdeka No. 129,Silver,5,9152679,Bekasi
270,Putri Saputra,putri.saputra316@email.com,083526767947,F,1988-07-16,2024-03-19,14,Jl. Pahlawan No. 10,Platinum,1,950395,Pekanbaru
271,Oki Siregar,oki.siregar790@email.com,088396987201,M,1977-07-09,2022-11-29,19,Jl. Melati No. 182,Bronze,4,4810723,Samarinda
272,Bella Ramadhan,bella.ramadhan36@email.com,089711293507,F,1980-04-16,2024-05-18,13,Jl. Thamrin No. 67,Silver,10,13742509,Padang
273,Kurnia Putri,kurnia.putri790@email.com,089986384992,M,1975-01-04,2025-03-30,20,Jl. Pahlawan No. 102,Silver,2,1620292,Palangkaraya
274,Teguh Siregar,teguh.siregar709@email.com,081381708520,M,1975-07-09,2024-05-16,7,Jl. Kenanga No. 199,Silver,4,6065480,Semarang
275,Kurnia Susanto,kurnia.susanto7@email.com,085239242237,M,1990-12-10,2026-03-13,7,Jl. Mawar No. 1,Bronze,3,7849830,Semarang
276,Rina Saputra,rina.saputra384@email.com,081576951818,F,1992-03-06,2023-08-14,21,Jl. Mawar No. 47,Silver,6,3065626,Makassar
277,Rudi Lestari,rudi.lestari768@email.com,084260587490,M,1976-04-02,2023-03-12,27,Jl. Ahmad Yani No. 105,Bronze,4,4388121,Jayapura
278,Hadi Wijaya,hadi.wijaya66@email.com,082469531322,M,1989-02-09,2022-06-25,10,Jl. Kenanga No. 61,Bronze,3,2836688,Malang
279,Ahmad Santoso,ahmad.santoso809@email.com,085241790593,M,1965-11-19,2026-03-20,9,Jl. Sudirman No. 55,Silver,4,4890503,Surabaya
280,Oki Lestari,oki.lestari776@email.com,087139456572,M,1982-08-16,2026-04-09,17,Jl. Gajah Mada No. 175,Gold,2,1026492,Pontianak
281,Hani Pratama,hani.pratama999@email.com,081430258498,F,1989-10-02,2024-03-27,22,Jl. Mawar No. 179,Bronze,4,9330573,Manado
282,Ahmad Lestari,ahmad.lestari835@email.com,086362428326,M,1982-12-25,2024-12-22,4,Jl. Mawar No. 159,Silver,5,5410339,Tangerang
283,Rina Saputra,rina.saputra330@email.com,089661361196,F,1965-11-27,2023-01-20,22,Jl. Gajah Mada No. 12,Platinum,4,1546572,Manado
284,Oktavia Putri,oktavia.putri814@email.com,085644445498,F,1990-12-20,2024-09-19,20,Jl. Pahlawan No. 122,Platinum,5,7137820,Palangkaraya
285,Oki Hidayat,oki.hidayat804@email.com,083167397784,M,1974-09-19,2023-02-04,20,Jl. Thamrin No. 128,Silver,3,808476,Palangkaraya
286,Sari Wibowo,sari.wibowo679@email.com,083322150992,F,1993-02-16,2022-12-11,15,Jl. Diponegoro No. 55,Bronze,2,1763276,Banda Aceh
287,Eko Saputra,eko.saputra785@email.com,082204127801,M,1975-06-13,2022-03-01,23,Jl. Ahmad Yani No. 171,Bronze,1,1586600,Palu
288,Fajar Siregar,fajar.siregar709@email.com,089867677356,M,1996-02-26,2025-07-21,18,Jl. Gajah Mada No. 97,Gold,4,5561138,Banjarmasin
289,Sari Wibowo,sari.wibowo119@email.com,082249734561,F,1979-04-09,2026-07-14,14,Jl. Sudirman No. 23,Bronze,4,2091371,Pekanbaru
290,Eko Lestari,eko.lestari755@email.com,085302176368,M,1985-07-19,2022-09-18,12,Jl. Merdeka No. 152,Silver,10,12079319,Palembang
291,Nina Pratama,nina.pratama617@email.com,083537363541,F,1973-09-22,2024-01-18,25,Jl. Sudirman No. 102,Bronze,6,15418029,Mataram
292,Kartika Kusuma,kartika.kusuma467@email.com,082217162916,F,1979-08-22,2023-08-31,27,Jl. Merdeka No. 154,Bronze,3,3010408,Jayapura
293,Kurnia Wibowo,kurnia.wibowo221@email.com,087421085741,M,1995-11-27,2025-03-21,23,Jl. Pahlawan No. 16,Platinum,3,6868920,Palu
294,Eka Wibowo,eka.wibowo54@email.com,084333061009,F,1979-12-24,2023-03-08,23,Jl. Mawar No. 187,Bronze,3,4516491,Palu
295,Ahmad Sari,ahmad.sari357@email.com,088549324944,M,1992-11-16,2023-11-23,13,Jl. Pahlawan No. 19,Silver,2,3000237,Padang
296,Juli Susanto,juli.susanto135@email.com,086600955228,F,2000-07-04,2025-12-06,7,Jl. Thamrin No. 148,Bronze,3,7749422,Semarang
297,Juli Siregar,juli.siregar753@email.com,083797045905,F,1978-12-07,2023-03-06,5,Jl. Gajah Mada No. 186,Gold,3,7102651,Bekasi
298,Fajar Saputra,fajar.saputra365@email.com,089478947301,M,1975-01-04,2025-10-23,14,Jl. Thamrin No. 14,Bronze,5,2513026,Pekanbaru
299,Tika Saputra,tika.saputra122@email.com,086329433466,F,1990-04-02,2025-07-08,5,Jl. Mawar No. 78,Silver,6,4205081,Bekasi
300,Oki Utami,oki.utami838@email.com,088088031498,M,1970-08-28,2026-06-17,23,Jl. Ahmad Yani No. 162,Silver,4,5377411,Palu
301,Ani Wijaya,ani.wijaya685@email.com,081966088651,F,1972-08-21,2022-06-19,4,Jl. Kenanga No. 147,Platinum,2,3124586,Tangerang
302,Indah Susanto,indah.susanto496@email.com,088313199661,F,2002-03-13,2022-07-13,24,Jl. Ahmad Yani No. 147,Bronze,5,7023754,Denpasar
303,Citra Susanto,citra.susanto833@email.com,084009663602,F,1999-03-13,2026-06-17,28,Jl. Pahlawan No. 143,Gold,0,0,Ambon
304,Citra Sari,citra.sari810@email.com,083799033030,F,1999-12-27,2025-04-12,27,Jl. Diponegoro No. 169,Gold,2,1100576,Jayapura
305,Yusuf Susanto,yusuf.susanto322@email.com,081528475568,M,2000-08-26,2022-01-11,6,Jl. Thamrin No. 148,Bronze,5,11682296,Bandung
306,Dedi Sari,dedi.sari519@email.com,086577349701,M,1967-02-04,2026-03-23,9,Jl. Melati No. 44,Bronze,3,4941975,Surabaya
307,Joko Hidayat,joko.hidayat456@email.com,089576178517,M,1983-11-18,2024-11-29,2,Jl. Kenanga No. 138,Silver,3,774084,Bogor
308,Budi Putri,budi.putri853@email.com,083371125304,M,1974-05-28,2023-01-21,2,Jl. Kenanga No. 92,Bronze,2,275732,Bogor
309,Citra Sari,citra.sari410@email.com,082958796094,F,1989-11-06,2023-06-18,9,Jl. Ahmad Yani No. 174,Bronze,5,7099882,Surabaya
310,Umar Putri,umar.putri662@email.com,083598217672,M,1982-11-23,2025-07-13,3,Jl. Pahlawan No. 40,Bronze,3,1864266,Depok
311,Maya Santoso,maya.santoso545@email.com,087650193311,F,1969-05-04,2023-05-22,20,Jl. Sudirman No. 85,Silver,2,2204761,Palangkaraya
312,Kartika Utami,kartika.utami101@email.com,085160850457,F,1979-05-01,2022-10-27,9,Jl. Pahlawan No. 27,Silver,3,4311833,Surabaya
313,Hadi Sari,hadi.sari542@email.com,081206000737,M,2002-08-04,2023-09-20,24,Jl. Gajah Mada No. 193,Bronze,4,6485030,Denpasar
314,Sari Sari,sari.sari266@email.com,089630725905,F,1995-10-05,2024-04-04,20,Jl. Melati No. 183,Bronze,5,11612222,Palangkaraya
315,Fajar Saputra,fajar.saputra655@email.com,089480412265,M,1982-01-24,2026-02-15,19,Jl. Diponegoro No. 174,Silver,3,4792652,Samarinda
316,Fitri Nugroho,fitri.nugroho283@email.com,089386423260,F,1994-09-10,2026-06-24,12,Jl. Melati No. 184,Gold,4,4847242,Palembang
317,Lukman Ramadhan,lukman.ramadhan321@email.com,084630302254,M,1984-07-25,2022-06-28,28,Jl. Sudirman No. 20,Silver,3,3855366,Ambon
318,Hadi Lestari,hadi.lestari828@email.com,084755317390,M,1983-09-16,2022-06-23,2,Jl. Pahlawan No. 174,Silver,4,4900153,Bogor
319,Sandi Nugroho,sandi.nugroho416@email.com,089649635759,M,1999-12-04,2025-11-04,17,Jl. Diponegoro No. 191,Bronze,5,11429561,Pontianak
320,Sari Susanto,sari.susanto44@email.com,087903616825,F,1998-11-20,2023-05-16,12,Jl. Thamrin No. 173,Gold,4,5855017,Palembang
321,Hadi Wijaya,hadi.wijaya433@email.com,087423157355,M,1997-06-02,2022-10-01,12,Jl. Thamrin No. 96,Platinum,3,3458496,Palembang
322,Hani Wibowo,hani.wibowo495@email.com,086555733635,F,1972-05-10,2026-04-19,18,Jl. Diponegoro No. 1,Silver,6,6549073,Banjarmasin
323,Gita Siregar,gita.siregar914@email.com,083097088483,F,1997-01-15,2025-08-09,10,Jl. Gajah Mada No. 2,Silver,5,11164111,Malang
324,Juli Pratama,juli.pratama412@email.com,082522704758,F,1987-12-06,2022-01-11,4,Jl. Sudirman No. 111,Bronze,4,3269034,Tangerang
325,Teguh Sari,teguh.sari8@email.com,088115186493,M,1991-02-16,2022-11-11,29,Jl. Diponegoro No. 121,Bronze,7,8801698,Sorong
326,Lina Saputra,lina.saputra450@email.com,082887022675,F,1999-05-04,2023-01-09,29,Jl. Thamrin No. 91,Silver,4,4662946,Sorong
327,Nanda Siregar,nanda.siregar292@email.com,081172899535,M,1977-02-07,2025-12-23,28,Jl. Pahlawan No. 108,Silver,4,3614720,Ambon
328,Hadi Ramadhan,hadi.ramadhan501@email.com,087657730492,M,1982-02-14,2024-09-08,7,Jl. Thamrin No. 84,Silver,2,425714,Semarang
329,Rina Susanto,rina.susanto981@email.com,081090848040,F,1989-03-04,2026-08-18,24,Jl. Thamrin No. 89,Silver,4,7066714,Denpasar
330,Budi Ramadhan,budi.ramadhan9@email.com,087160394051,M,1992-10-24,2023-12-02,27,Jl. Ahmad Yani No. 73,Bronze,5,6151977,Jayapura
331,Hani Lestari,hani.lestari288@email.com,084293069999,F,1997-03-08,2026-02-02,5,Jl. Ahmad Yani No. 180,Bronze,6,6340552,Bekasi
332,Gita Nugroho,gita.nugroho515@email.com,083624656441,F,1971-12-24,2026-05-23,23,Jl. Diponegoro No. 152,Silver,4,3907087,Palu
333,Joko Wijaya,joko.wijaya952@email.com,085922930745,M,1967-05-07,2024-04-01,5,Jl. Merdeka No. 158,Bronze,6,6400990,Bekasi
334,Oki Saputra,oki.saputra345@email.com,087124949160,M,2005-04-08,2023-09-20,17,Jl. Merdeka No. 131,Bronze,4,4337152,Pontianak
335,Lukman Wijaya,lukman.wijaya429@email.com,086355689517,M,1982-06-23,2024-01-15,9,Jl. Merdeka No. 47,Bronze,4,6810164,Surabaya
336,Maman Putri,maman.putri442@email.com,086088849062,M,1982-10-04,2024-08-24,10,Jl. Mawar No. 94,Bronze,4,7821610,Malang
337,Eko Ramadhan,eko.ramadhan370@email.com,082595976710,M,2000-03-11,2025-10-30,1,Jl. Ahmad Yani No. 54,Silver,5,4823905,Jakarta
338,Eko Kusuma,eko.kusuma601@email.com,084510745572,M,2003-02-02,2026-03-01,21,Jl. Diponegoro No. 181,Bronze,2,1489545,Makassar
339,Dedi Sari,dedi.sari780@email.com,084095681282,M,1984-12-16,2023-12-04,20,Jl. Merdeka No. 33,Bronze,6,6736556,Palangkaraya
340,Sari Pratama,sari.pratama121@email.com,089207034721,F,1993-11-23,2024-01-20,29,Jl. Sudirman No. 124,Bronze,4,3999229,Sorong
341,Hadi Lestari,hadi.lestari979@email.com,083431702140,M,1973-05-02,2025-11-27,9,Jl. Diponegoro No. 190,Gold,4,5072142,Surabaya
342,Sari Wibowo,sari.wibowo522@email.com,088642345291,F,1975-08-25,2022-06-03,17,Jl. Pahlawan No. 156,Bronze,6,8887048,Pontianak
343,Ahmad Kusuma,ahmad.kusuma901@email.com,087497407953,M,2002-12-01,2023-03-23,19,Jl. Melati No. 182,Silver,4,8648243,Samarinda
344,Juli Wibowo,juli.wibowo176@email.com,081961769664,F,1982-09-04,2023-08-30,8,Jl. Melati No. 61,Bronze,8,10073035,Yogyakarta
345,Kurnia Siregar,kurnia.siregar844@email.com,081499010108,M,1968-11-08,2023-07-08,5,Jl. Gajah Mada No. 162,Silver,2,838377,Bekasi
346,Kartika Wijaya,kartika.wijaya419@email.com,086561533151,F,1981-12-05,2025-01-29,23,Jl. Merdeka No. 161,Gold,7,2734739,Palu
347,Hani Susanto,hani.susanto674@email.com,088103123072,F,1981-01-18,2022-12-28,9,Jl. Kenanga No. 142,Bronze,1,1193700,Surabaya
348,Hani Pratama,hani.pratama879@email.com,088528638280,F,2002-11-26,2023-02-22,9,Jl. Thamrin No. 115,Bronze,1,652482,Surabaya
